mode,LossNum,run,iteration,cost,inner iteration
on-policy,calc_loss_8,0,0,246.00832067249078,
on-policy,calc_loss_8,0,1,400.04169565045987,0.0
on-policy,calc_loss_8,0,2,467.4310802181512,0.0
on-policy,calc_loss_8,0,3,467.1381216937695,0.0
on-policy,calc_loss_8,0,4,307.40087238837464,0.0
on-policy,calc_loss_8,0,5,182.77027826590094,0.0
on-policy,calc_loss_8,0,6,192.2156236707239,0.0
on-policy,calc_loss_8,0,7,456.32444985466896,0.0
on-policy,calc_loss_8,0,8,440.4227966327009,0.0
on-policy,calc_loss_8,0,9,201.61988304008005,0.0
on-policy,calc_loss_8,0,10,178.82987061340617,0.0
on-policy,calc_loss_8,0,11,202.66613092837292,0.0
on-policy,calc_loss_8,0,12,466.78688296662096,0.0
on-policy,calc_loss_8,0,13,178.86366279924707,0.0
on-policy,calc_loss_8,0,14,363.0666598313756,0.0
on-policy,calc_loss_8,0,15,467.05019504968107,0.0
on-policy,calc_loss_8,0,16,191.99314296978199,0.0
on-policy,calc_loss_8,0,17,446.75277291445616,0.0
on-policy,calc_loss_8,0,18,202.13132972517246,0.0
on-policy,calc_loss_8,0,19,200.37336984534727,0.0
on-policy,calc_loss_8,0,20,437.7087899611613,0.0
on-policy,calc_loss_8,0,21,226.20610851032768,0.0
on-policy,calc_loss_8,0,22,155.71427973806,0.0
on-policy,calc_loss_8,0,23,411.7248351382599,0.0
on-policy,calc_loss_8,0,24,160.64511210650886,0.0
on-policy,calc_loss_8,0,25,464.5404438797376,0.0
on-policy,calc_loss_8,0,26,160.62682089799426,0.0
on-policy,calc_loss_8,0,27,365.84876560892286,0.0
on-policy,calc_loss_8,0,28,202.36045970419693,0.0
on-policy,calc_loss_8,0,29,200.95580506482165,0.0
on-policy,calc_loss_8,0,30,467.28975363602115,0.0
on-policy,calc_loss_8,0,31,467.2337071336434,0.0
on-policy,calc_loss_8,0,32,179.39331565503716,0.0
on-policy,calc_loss_8,0,33,449.7648688068364,0.0
on-policy,calc_loss_8,0,34,200.4225205858971,0.0
on-policy,calc_loss_8,0,35,195.514156595615,0.0
on-policy,calc_loss_8,0,36,179.3477885595549,0.0
on-policy,calc_loss_8,0,37,466.7969442324995,0.0
on-policy,calc_loss_8,0,38,254.2989686913229,0.0
on-policy,calc_loss_8,0,39,405.18314556099176,0.0
on-policy,calc_loss_8,0,40,166.1960638726338,0.0
on-policy,calc_loss_8,0,41,277.8188291847156,0.0
on-policy,calc_loss_8,0,42,92.08290489222688,0.0
on-policy,calc_loss_8,0,43,174.27186750709723,0.0
on-policy,calc_loss_8,0,44,130.44516544995125,0.0
on-policy,calc_loss_8,0,45,95.47286786376081,0.0
on-policy,calc_loss_8,0,46,204.29340916182986,0.0
on-policy,calc_loss_8,0,47,210.03167398737185,0.0
on-policy,calc_loss_8,0,48,203.34051513115253,0.0
on-policy,calc_loss_8,0,49,194.82096621942864,0.0
on-policy,calc_loss_8,0,50,462.7555544198872,0.0
on-policy,calc_loss_8,0,51,435.73039942606584,0.0
on-policy,calc_loss_8,0,52,462.72818486773673,0.0
on-policy,calc_loss_8,0,53,196.32185636513336,0.0
on-policy,calc_loss_8,0,54,204.37152986718704,0.0
on-policy,calc_loss_8,0,55,214.8428852860474,0.0
on-policy,calc_loss_8,0,56,87.56586884463806,0.0
on-policy,calc_loss_8,0,57,200.73222012202194,0.0
on-policy,calc_loss_8,0,58,404.4724147911867,0.0
on-policy,calc_loss_8,0,59,463.869588817193,0.0
on-policy,calc_loss_8,0,60,180.86110876146174,0.0
on-policy,calc_loss_8,0,61,467.2144487186352,0.0
on-policy,calc_loss_8,0,62,194.0948795110727,0.0
on-policy,calc_loss_8,0,63,236.93720290152044,0.0
on-policy,calc_loss_8,0,64,207.20104115416723,0.0
on-policy,calc_loss_8,0,65,217.20688897288127,0.0
on-policy,calc_loss_8,0,66,197.38572211358846,0.0
on-policy,calc_loss_8,0,67,466.47658110260295,0.0
on-policy,calc_loss_8,0,68,467.1273107016061,0.0
on-policy,calc_loss_8,0,69,188.7427683879593,0.0
on-policy,calc_loss_8,0,70,172.4263499428155,0.0
on-policy,calc_loss_8,0,71,460.6649568711147,0.0
on-policy,calc_loss_8,0,72,409.59583043013487,0.0
on-policy,calc_loss_8,0,73,232.1909520300933,0.0
on-policy,calc_loss_8,0,74,180.22880308354922,0.0
on-policy,calc_loss_8,0,75,176.24884172858478,0.0
on-policy,calc_loss_8,0,76,203.63666724123803,0.0
on-policy,calc_loss_8,0,77,195.0224648049672,0.0
on-policy,calc_loss_8,0,78,171.56658541875655,0.0
on-policy,calc_loss_8,0,79,456.1805901852863,0.0
on-policy,calc_loss_8,0,80,267.53754486629543,0.0
on-policy,calc_loss_8,0,81,232.73347210238134,0.0
on-policy,calc_loss_8,0,82,190.79487491273582,0.0
on-policy,calc_loss_8,0,83,191.82129712414914,0.0
on-policy,calc_loss_8,0,84,158.64512854997048,0.0
on-policy,calc_loss_8,0,85,191.72127902100453,0.0
on-policy,calc_loss_8,0,86,195.85642588578457,0.0
on-policy,calc_loss_8,0,87,201.1078773023741,0.0
on-policy,calc_loss_8,0,88,269.5724502027596,0.0
on-policy,calc_loss_8,0,89,467.1897127826569,0.0
on-policy,calc_loss_8,0,90,466.5754951222503,0.0
on-policy,calc_loss_8,0,91,259.1212301006356,0.0
on-policy,calc_loss_8,0,92,176.42980372156592,0.0
on-policy,calc_loss_8,0,93,467.27700962820165,0.0
on-policy,calc_loss_8,0,94,234.4474331768615,0.0
on-policy,calc_loss_8,0,95,446.74776260556433,0.0
on-policy,calc_loss_8,0,96,220.77069850669906,0.0
on-policy,calc_loss_8,0,97,205.50116633558565,0.0
on-policy,calc_loss_8,0,98,189.469472632354,0.0
on-policy,calc_loss_8,0,99,322.46224489989305,0.0
on-policy,calc_loss_8,0,100,193.1229163477372,0.0
on-policy,calc_loss_8,0,101,227.44480393952406,0.0
on-policy,calc_loss_8,0,102,200.41135121358425,0.0
on-policy,calc_loss_8,0,103,213.1542566486489,0.0
on-policy,calc_loss_8,0,104,466.74880814085896,0.0
on-policy,calc_loss_8,0,105,420.1437542925598,0.0
on-policy,calc_loss_8,0,106,201.4288938837148,0.0
on-policy,calc_loss_8,0,107,186.85662648660238,0.0
on-policy,calc_loss_8,0,108,206.9713010154962,0.0
on-policy,calc_loss_8,0,109,178.33240915225733,0.0
on-policy,calc_loss_8,0,110,192.8426942693039,0.0
on-policy,calc_loss_8,0,111,231.45595064444532,0.0
on-policy,calc_loss_8,0,112,256.58275937581794,0.0
on-policy,calc_loss_8,0,113,227.88284651986498,0.0
on-policy,calc_loss_8,0,114,187.3163948508179,0.0
on-policy,calc_loss_8,0,115,171.54912379136798,0.0
on-policy,calc_loss_8,0,116,204.53148063089216,0.0
on-policy,calc_loss_8,0,117,205.5068471681839,0.0
on-policy,calc_loss_8,0,118,467.1633929543329,0.0
on-policy,calc_loss_8,0,119,180.84128534587083,0.0
on-policy,calc_loss_8,0,120,186.34593450257782,0.0
on-policy,calc_loss_8,0,121,213.94267487008574,0.0
on-policy,calc_loss_8,0,122,195.1128507681181,0.0
on-policy,calc_loss_8,0,123,462.44797708363717,0.0
on-policy,calc_loss_8,0,124,203.03278823572182,0.0
on-policy,calc_loss_8,0,125,204.63033438032784,0.0
on-policy,calc_loss_8,0,126,460.8738293231053,0.0
on-policy,calc_loss_8,0,127,208.72603263691937,0.0
on-policy,calc_loss_8,0,128,221.3788707707231,0.0
on-policy,calc_loss_8,0,129,222.26960441316325,0.0
on-policy,calc_loss_8,0,130,99.30062516271846,0.0
on-policy,calc_loss_8,0,131,208.74523207273796,0.0
on-policy,calc_loss_8,0,132,188.72412197225785,0.0
on-policy,calc_loss_8,0,133,206.50595943028262,0.0
on-policy,calc_loss_8,0,134,249.8105457494131,0.0
on-policy,calc_loss_8,0,135,197.26430721275756,0.0
on-policy,calc_loss_8,0,136,451.7207147359105,0.0
on-policy,calc_loss_8,0,137,209.74506267424178,0.0
on-policy,calc_loss_8,0,138,228.12214241084243,0.0
on-policy,calc_loss_8,0,139,237.90215009918532,0.0
on-policy,calc_loss_8,0,140,184.00379323289533,0.0
on-policy,calc_loss_8,0,141,409.8550727409289,0.0
