mode,LossNum,run,iteration,cost,inner iteration
on-policy,calc_loss_2,0,330,193.9093492529257,0.0
on-policy,calc_loss_2,0,331,409.86418229481455,0.0
on-policy,calc_loss_2,0,332,174.6821168251241,0.0
on-policy,calc_loss_2,0,333,190.77002398182972,0.0
on-policy,calc_loss_2,0,334,359.0477200602423,0.0
on-policy,calc_loss_2,0,335,317.8874522744078,0.0
on-policy,calc_loss_2,0,336,318.72003428376047,0.0
on-policy,calc_loss_2,0,337,178.0672679557898,0.0
on-policy,calc_loss_2,0,338,460.4240070104701,0.0
on-policy,calc_loss_2,0,339,467.12422423598815,0.0
on-policy,calc_loss_2,0,340,219.66404041102172,0.0
on-policy,calc_loss_2,0,341,188.3595268671961,0.0
on-policy,calc_loss_2,0,342,204.16749963004798,0.0
on-policy,calc_loss_2,0,343,353.95561763566656,0.0
on-policy,calc_loss_2,0,344,355.82480312626694,0.0
on-policy,calc_loss_2,0,345,212.4164506715679,0.0
on-policy,calc_loss_2,0,346,275.1851679836012,0.0
on-policy,calc_loss_2,0,347,165.0097152547831,0.0
on-policy,calc_loss_2,0,348,393.35802809153205,0.0
on-policy,calc_loss_2,0,349,152.60880844042075,0.0
on-policy,calc_loss_2,0,350,285.811944492829,0.0
on-policy,calc_loss_2,0,351,438.5208764955467,0.0
on-policy,calc_loss_2,0,352,336.56755280394583,0.0
on-policy,calc_loss_2,0,353,467.1351554075927,0.0
on-policy,calc_loss_2,0,354,258.12853560443926,0.0
on-policy,calc_loss_2,0,355,387.7005022916492,0.0
on-policy,calc_loss_2,0,356,211.47321578394076,0.0
on-policy,calc_loss_2,0,357,306.06925535963387,0.0
on-policy,calc_loss_2,0,358,466.72895558061686,0.0
on-policy,calc_loss_2,0,359,334.9680469865982,0.0
on-policy,calc_loss_2,0,360,407.2168953287649,0.0
on-policy,calc_loss_2,0,361,191.1438842326295,0.0
on-policy,calc_loss_2,0,362,184.9102582844692,0.0
on-policy,calc_loss_2,0,363,466.95611559510684,0.0
on-policy,calc_loss_2,0,364,370.9707219596181,0.0
on-policy,calc_loss_2,0,365,338.10933882445926,0.0
on-policy,calc_loss_2,0,366,462.721001707797,0.0
on-policy,calc_loss_2,0,367,455.28194787645947,0.0
on-policy,calc_loss_2,0,368,306.24816376834207,0.0
on-policy,calc_loss_2,0,369,351.0748399143474,0.0
on-policy,calc_loss_2,0,370,338.326113892124,0.0
on-policy,calc_loss_2,0,371,177.79977850120224,0.0
on-policy,calc_loss_2,0,372,343.7650809602533,0.0
on-policy,calc_loss_2,0,373,299.76335490119993,0.0
on-policy,calc_loss_2,0,374,290.60574762672223,0.0
on-policy,calc_loss_2,0,375,441.03267436704573,0.0
on-policy,calc_loss_2,0,376,465.2828953756648,0.0
on-policy,calc_loss_2,0,377,116.14187956999923,0.0
on-policy,calc_loss_2,0,378,198.05983415654387,0.0
on-policy,calc_loss_2,0,379,464.3116105913218,0.0
on-policy,calc_loss_2,0,380,467.22193644348545,0.0
on-policy,calc_loss_2,0,381,286.12366545745647,0.0
on-policy,calc_loss_2,0,382,188.34171590099785,0.0
on-policy,calc_loss_2,0,383,322.5235144657116,0.0
on-policy,calc_loss_2,0,384,257.2930787339236,0.0
on-policy,calc_loss_2,0,385,353.1961363936745,0.0
on-policy,calc_loss_2,0,386,186.71598919486635,0.0
on-policy,calc_loss_2,0,387,464.3449805367,0.0
on-policy,calc_loss_2,0,388,392.28160583364604,0.0
on-policy,calc_loss_2,0,389,458.14525527921563,0.0
on-policy,calc_loss_2,0,390,421.8662833943531,0.0
on-policy,calc_loss_2,0,391,466.9682695087464,0.0
on-policy,calc_loss_2,0,392,173.07661723887801,0.0
on-policy,calc_loss_2,0,393,183.95744713574967,0.0
on-policy,calc_loss_2,0,394,189.97911105560902,0.0
on-policy,calc_loss_2,0,395,298.31108361499116,0.0
on-policy,calc_loss_2,0,396,135.74093737988966,0.0
on-policy,calc_loss_2,0,397,419.4074698601907,0.0
on-policy,calc_loss_2,0,398,456.15348858893196,0.0
on-policy,calc_loss_2,0,399,202.32971770201138,0.0
on-policy,calc_loss_2,0,400,179.18516642568397,0.0
on-policy,calc_loss_2,0,401,205.4452805590474,0.0
on-policy,calc_loss_2,0,402,162.8339496225178,0.0
on-policy,calc_loss_2,0,403,220.81076786859464,0.0
on-policy,calc_loss_2,0,404,306.32106509340923,0.0
on-policy,calc_loss_2,0,405,459.9335029010306,0.0
on-policy,calc_loss_2,0,406,364.041934280441,0.0
on-policy,calc_loss_2,0,407,386.5354746190088,0.0
on-policy,calc_loss_2,0,408,310.72732816200363,0.0
on-policy,calc_loss_2,0,409,233.95642982772762,0.0
on-policy,calc_loss_2,0,410,227.1775446783424,0.0
on-policy,calc_loss_2,0,411,189.13218115638756,0.0
on-policy,calc_loss_2,0,412,188.67559050610168,0.0
on-policy,calc_loss_2,0,413,306.2368276863403,0.0
on-policy,calc_loss_2,0,414,454.55516735678174,0.0
on-policy,calc_loss_2,0,415,370.3636831140699,0.0
on-policy,calc_loss_2,0,416,464.66830904157666,0.0
on-policy,calc_loss_2,0,417,250.91431765335926,0.0
on-policy,calc_loss_2,0,418,237.38706617403565,0.0
on-policy,calc_loss_2,0,419,416.73171407067366,0.0
on-policy,calc_loss_2,0,420,377.4269206065382,0.0
on-policy,calc_loss_2,0,421,306.1787977169247,0.0
on-policy,calc_loss_2,0,422,371.23673718915774,0.0
on-policy,calc_loss_2,0,423,330.51881742243916,0.0
on-policy,calc_loss_2,0,424,222.48298402865177,0.0
on-policy,calc_loss_2,0,425,174.73479237881693,0.0
on-policy,calc_loss_2,0,426,209.08320745806853,0.0
on-policy,calc_loss_2,0,427,212.93183197826804,0.0
on-policy,calc_loss_2,0,428,321.32708612022213,0.0
on-policy,calc_loss_2,0,429,193.3077692302446,0.0
on-policy,calc_loss_2,0,430,216.9099425278134,0.0
on-policy,calc_loss_2,0,431,236.6939971321352,0.0
on-policy,calc_loss_2,0,432,182.50798175708496,0.0
on-policy,calc_loss_2,0,433,436.6671072880518,0.0
on-policy,calc_loss_2,0,434,184.84687026683795,0.0
on-policy,calc_loss_2,0,435,301.77033934362044,0.0
on-policy,calc_loss_2,0,436,467.11887137558983,0.0
on-policy,calc_loss_2,0,437,328.50420148921614,0.0
on-policy,calc_loss_2,0,438,189.82614008712218,0.0
on-policy,calc_loss_2,0,439,467.16492948865016,0.0
on-policy,calc_loss_2,0,440,188.82617714101133,0.0
on-policy,calc_loss_2,0,441,195.70856722202225,0.0
on-policy,calc_loss_2,0,442,244.2830095130584,0.0
on-policy,calc_loss_2,0,443,461.3512574422049,0.0
on-policy,calc_loss_2,0,444,424.44474670478576,0.0
on-policy,calc_loss_2,0,445,190.19399912796723,0.0
on-policy,calc_loss_2,0,446,406.39123886831857,0.0
on-policy,calc_loss_2,0,447,225.9854374547117,0.0
on-policy,calc_loss_2,0,448,308.63506120474375,0.0
on-policy,calc_loss_2,0,449,467.2441538140904,0.0
on-policy,calc_loss_2,0,450,251.2504081523134,0.0
on-policy,calc_loss_2,0,451,406.6476721792114,0.0
on-policy,calc_loss_2,0,452,212.36418868664333,0.0
on-policy,calc_loss_2,0,453,340.50804575462377,0.0
on-policy,calc_loss_2,0,454,188.03943109034975,0.0
on-policy,calc_loss_2,0,455,317.0833924349333,0.0
on-policy,calc_loss_2,0,456,314.7492746291029,0.0
on-policy,calc_loss_2,0,457,341.96653427788084,0.0
on-policy,calc_loss_2,0,458,418.7719831788574,0.0
on-policy,calc_loss_2,0,459,466.0569899108642,0.0
on-policy,calc_loss_2,0,460,374.05638436549987,0.0
on-policy,calc_loss_2,0,461,446.23893097018265,0.0
on-policy,calc_loss_2,0,462,466.9672506308899,0.0
on-policy,calc_loss_2,0,463,170.97635397174366,0.0
on-policy,calc_loss_2,0,464,413.67240561588915,0.0
on-policy,calc_loss_2,0,465,195.504152549883,0.0
on-policy,calc_loss_2,0,466,356.242640614315,0.0
on-policy,calc_loss_2,0,467,462.4411742123157,0.0
on-policy,calc_loss_2,0,468,460.9028910989598,0.0
on-policy,calc_loss_2,0,469,451.66515573418917,0.0
on-policy,calc_loss_2,0,470,226.60444764727455,0.0
on-policy,calc_loss_2,0,471,212.14805796512104,0.0
on-policy,calc_loss_2,0,472,359.1585813195993,0.0
on-policy,calc_loss_2,0,473,194.82206637382325,0.0
on-policy,calc_loss_2,0,474,345.60132571057164,0.0
on-policy,calc_loss_2,0,475,220.50273687207073,0.0
on-policy,calc_loss_2,0,476,277.4862009431519,0.0
on-policy,calc_loss_2,0,477,320.8383062892676,0.0
on-policy,calc_loss_2,0,478,325.3188937341369,0.0
on-policy,calc_loss_2,0,479,467.01967555091323,0.0
on-policy,calc_loss_2,0,480,466.4620072812948,0.0
