mode,LossNum,run,iteration,cost,inner iteration
off-policy,calc_loss_2_off,0,0,246.01410096576112,
off-policy,calc_loss_2_off,0,1,402.26699702183674,0.0
off-policy,calc_loss_2_off,0,2,209.30427618696507,0.0
off-policy,calc_loss_2_off,0,3,191.85693814969258,0.0
off-policy,calc_loss_2_off,0,4,173.87362392210068,0.0
off-policy,calc_loss_2_off,0,5,171.41245307422827,0.0
off-policy,calc_loss_2_off,0,6,174.92904119505948,0.0
off-policy,calc_loss_2_off,0,7,222.02399954485895,0.0
off-policy,calc_loss_2_off,0,8,168.46582728363612,0.0
off-policy,calc_loss_2_off,0,9,236.08747769031407,0.0
off-policy,calc_loss_2_off,0,10,194.46586957802788,0.0
off-policy,calc_loss_2_off,0,11,185.55238344994484,0.0
off-policy,calc_loss_2_off,0,12,171.15887783495143,0.0
off-policy,calc_loss_2_off,0,13,198.56439470016082,0.0
off-policy,calc_loss_2_off,0,14,334.7684275023472,0.0
off-policy,calc_loss_2_off,0,15,191.728778777182,0.0
off-policy,calc_loss_2_off,0,16,249.24953486136073,0.0
off-policy,calc_loss_2_off,0,17,224.31360165398897,0.0
off-policy,calc_loss_2_off,0,18,168.95289220134237,0.0
off-policy,calc_loss_2_off,0,19,94.25983484230612,0.0
off-policy,calc_loss_2_off,0,20,200.14801276649982,0.0
off-policy,calc_loss_2_off,0,21,202.65671630843644,0.0
off-policy,calc_loss_2_off,0,22,190.16629597042422,0.0
off-policy,calc_loss_2_off,0,23,109.44644075884895,0.0
off-policy,calc_loss_2_off,0,24,183.0464283284713,0.0
off-policy,calc_loss_2_off,0,25,162.5790511252839,0.0
off-policy,calc_loss_2_off,0,26,180.3924399673249,0.0
off-policy,calc_loss_2_off,0,27,352.26752159626886,0.0
off-policy,calc_loss_2_off,0,28,185.52030471948223,0.0
off-policy,calc_loss_2_off,0,29,199.577011216389,0.0
off-policy,calc_loss_2_off,0,30,337.0014950578283,0.0
off-policy,calc_loss_2_off,0,31,375.12761893474834,0.0
off-policy,calc_loss_2_off,0,32,82.8605002168378,0.0
off-policy,calc_loss_2_off,0,33,176.8385127980598,0.0
off-policy,calc_loss_2_off,0,34,157.1514241772958,0.0
off-policy,calc_loss_2_off,0,35,303.5086323741275,0.0
off-policy,calc_loss_2_off,0,36,205.8670041256318,0.0
off-policy,calc_loss_2_off,0,37,190.63682836234085,0.0
off-policy,calc_loss_2_off,0,38,147.20627510092677,0.0
off-policy,calc_loss_2_off,0,39,181.72628865690234,0.0
off-policy,calc_loss_2_off,0,40,207.68453778930547,0.0
off-policy,calc_loss_2_off,0,41,132.65768096001324,0.0
off-policy,calc_loss_2_off,0,42,255.09367865918037,0.0
off-policy,calc_loss_2_off,0,43,204.84754440373376,0.0
off-policy,calc_loss_2_off,0,44,163.28851932350415,0.0
off-policy,calc_loss_2_off,0,45,180.47146989275382,0.0
off-policy,calc_loss_2_off,0,46,156.94805089678468,0.0
off-policy,calc_loss_2_off,0,47,184.32216822775356,0.0
off-policy,calc_loss_2_off,0,48,179.7043932343037,0.0
off-policy,calc_loss_2_off,0,49,164.868807782129,0.0
off-policy,calc_loss_2_off,0,50,164.8785496394807,0.0
off-policy,calc_loss_2_off,0,51,192.51864211252797,0.0
off-policy,calc_loss_2_off,0,52,154.2342522262436,0.0
off-policy,calc_loss_2_off,0,53,192.40451089250507,0.0
off-policy,calc_loss_2_off,0,54,231.67131545036315,0.0
off-policy,calc_loss_2_off,0,55,180.23729979142104,0.0
off-policy,calc_loss_2_off,0,56,208.4777611567603,0.0
off-policy,calc_loss_2_off,0,57,202.23515997422368,0.0
off-policy,calc_loss_2_off,0,58,455.78211968928235,0.0
off-policy,calc_loss_2_off,0,59,170.13751656450106,0.0
off-policy,calc_loss_2_off,0,60,214.9296091724765,0.0
off-policy,calc_loss_2_off,0,61,170.59776524530943,0.0
off-policy,calc_loss_2_off,0,62,324.21643234021803,0.0
