mode,LossNum,run,iteration,cost,inner iteration
on-policy,calc_loss_8,0,0,246.0224572173939,
on-policy,calc_loss_8,0,1,298.09852931009505,0.0
on-policy,calc_loss_8,0,2,562.5677145170375,0.0
on-policy,calc_loss_8,0,3,324.89445583743685,0.0
on-policy,calc_loss_8,0,4,247.24068637399117,0.0
on-policy,calc_loss_8,0,5,292.24487686909794,0.0
on-policy,calc_loss_8,0,6,424.85912191987956,0.0
on-policy,calc_loss_8,0,7,350.9379948623108,0.0
on-policy,calc_loss_8,0,8,107.21773066264144,0.0
on-policy,calc_loss_8,0,9,159.78260463867898,0.0
on-policy,calc_loss_8,0,10,145.26582542481603,0.0
on-policy,calc_loss_8,0,11,430.7602586509748,0.0
on-policy,calc_loss_8,0,12,315.703427473031,0.0
on-policy,calc_loss_8,0,13,281.4153712904332,0.0
on-policy,calc_loss_8,0,14,381.64185837387413,0.0
on-policy,calc_loss_8,0,15,286.81576261101304,0.0
on-policy,calc_loss_8,0,16,261.5029281593718,0.0
on-policy,calc_loss_8,0,17,445.2079112299798,0.0
on-policy,calc_loss_8,0,18,362.0155664273027,0.0
on-policy,calc_loss_8,0,19,261.074572358008,0.0
on-policy,calc_loss_8,0,20,199.6138914708445,0.0
on-policy,calc_loss_8,0,21,236.2939252582802,0.0
on-policy,calc_loss_8,0,22,508.59798771265787,0.0
on-policy,calc_loss_8,0,23,262.6923627349982,0.0
on-policy,calc_loss_8,0,24,361.48640240388994,0.0
on-policy,calc_loss_8,0,25,828.7738919406215,0.0
on-policy,calc_loss_8,0,26,828.7690375035111,0.0
on-policy,calc_loss_8,0,27,828.774306706487,0.0
on-policy,calc_loss_8,0,28,271.260706662101,0.0
on-policy,calc_loss_8,0,29,828.7761284347545,0.0
on-policy,calc_loss_8,0,30,246.9705791532583,0.0
on-policy,calc_loss_8,0,31,509.04374850505513,0.0
on-policy,calc_loss_8,0,32,607.8406776118441,0.0
on-policy,calc_loss_8,0,33,515.88593496126,0.0
on-policy,calc_loss_8,0,34,828.7775436811546,0.0
on-policy,calc_loss_8,0,35,261.5295038477648,0.0
on-policy,calc_loss_8,0,36,576.9491838861194,0.0
on-policy,calc_loss_8,0,37,477.1492790573029,0.0
on-policy,calc_loss_8,0,38,361.2646022084514,0.0
on-policy,calc_loss_8,0,39,263.85992136730937,0.0
on-policy,calc_loss_8,0,40,310.7882527001303,0.0
on-policy,calc_loss_8,0,41,229.8709466615629,0.0
on-policy,calc_loss_8,0,42,242.33618587168473,0.0
on-policy,calc_loss_8,0,43,669.096962787371,0.0
on-policy,calc_loss_8,0,44,828.7732428485115,0.0
on-policy,calc_loss_8,0,45,184.43163116371136,0.0
on-policy,calc_loss_8,0,46,573.1129703768457,0.0
on-policy,calc_loss_8,0,47,279.98622304179264,0.0
on-policy,calc_loss_8,0,48,251.72392614888145,0.0
on-policy,calc_loss_8,0,49,573.4027032605547,0.0
on-policy,calc_loss_8,0,50,661.7872652608571,0.0
on-policy,calc_loss_8,0,51,154.45378561504592,0.0
on-policy,calc_loss_8,0,52,548.0627298243616,0.0
on-policy,calc_loss_8,0,53,400.94123917893364,0.0
on-policy,calc_loss_8,0,54,246.9376359346081,0.0
on-policy,calc_loss_8,0,55,570.7011283610358,0.0
on-policy,calc_loss_8,0,56,426.8761246042593,0.0
on-policy,calc_loss_8,0,57,301.8660542131088,0.0
on-policy,calc_loss_8,0,58,276.39638270677455,0.0
on-policy,calc_loss_8,0,59,272.8120743044873,0.0
on-policy,calc_loss_8,0,60,558.4424378216262,0.0
on-policy,calc_loss_8,0,61,254.51639130901668,0.0
on-policy,calc_loss_8,0,62,539.4735680896326,0.0
on-policy,calc_loss_8,0,63,828.7637673474976,0.0
on-policy,calc_loss_8,0,64,607.1695986128219,0.0
on-policy,calc_loss_8,0,65,451.715160290971,0.0
on-policy,calc_loss_8,0,66,272.4858598293122,0.0
on-policy,calc_loss_8,0,67,279.1444267438159,0.0
on-policy,calc_loss_8,0,68,500.85821932774763,0.0
on-policy,calc_loss_8,0,69,223.10824564855398,0.0
on-policy,calc_loss_8,0,70,678.3070448939362,0.0
on-policy,calc_loss_8,0,71,746.5768963858104,0.0
on-policy,calc_loss_8,0,72,828.7703441717506,0.0
on-policy,calc_loss_8,0,73,311.6950430102911,0.0
on-policy,calc_loss_8,0,74,286.61932801947296,0.0
on-policy,calc_loss_8,0,75,828.7837781457597,0.0
on-policy,calc_loss_8,0,76,172.49432586376224,0.0
on-policy,calc_loss_8,0,77,276.86521930143493,0.0
on-policy,calc_loss_8,0,78,638.2723746585195,0.0
on-policy,calc_loss_8,0,79,224.87207079648533,0.0
on-policy,calc_loss_8,0,80,531.7982023359339,0.0
on-policy,calc_loss_8,0,81,662.3093475709048,0.0
on-policy,calc_loss_8,0,82,216.0319217304363,0.0
on-policy,calc_loss_8,0,83,304.7518300932899,0.0
on-policy,calc_loss_8,0,84,337.1196942235429,0.0
on-policy,calc_loss_8,0,85,235.92049966762158,0.0
on-policy,calc_loss_8,0,86,509.72343196753576,0.0
on-policy,calc_loss_8,0,87,524.0813519121516,0.0
on-policy,calc_loss_8,0,88,530.1038454071838,0.0
on-policy,calc_loss_8,0,89,251.66160422102527,0.0
on-policy,calc_loss_8,0,90,666.3749305624232,0.0
on-policy,calc_loss_8,0,91,828.7505365902718,0.0
on-policy,calc_loss_8,0,92,199.7367472312502,0.0
on-policy,calc_loss_8,0,93,372.7270669409988,0.0
on-policy,calc_loss_8,0,94,511.30061565109304,0.0
on-policy,calc_loss_8,0,95,655.8671848755688,0.0
on-policy,calc_loss_8,0,96,228.881987392254,0.0
on-policy,calc_loss_8,0,97,291.1769729171581,0.0
on-policy,calc_loss_8,0,98,529.5667510915849,0.0
on-policy,calc_loss_8,0,99,828.7794524617821,0.0
on-policy,calc_loss_8,0,100,467.1240954941654,0.0
on-policy,calc_loss_8,0,101,529.6642296511618,0.0
on-policy,calc_loss_8,0,102,828.763959590151,0.0
on-policy,calc_loss_8,0,103,220.59378414097955,0.0
on-policy,calc_loss_8,0,104,641.0831877105275,0.0
on-policy,calc_loss_8,0,105,255.29980741246655,0.0
on-policy,calc_loss_8,0,106,373.37752696995364,0.0
on-policy,calc_loss_8,0,107,257.54028913303983,0.0
on-policy,calc_loss_8,0,108,505.09522620455783,0.0
on-policy,calc_loss_8,0,109,425.7741693971019,0.0
on-policy,calc_loss_8,0,110,300.88612180124807,0.0
on-policy,calc_loss_8,0,111,597.6922202453517,0.0
on-policy,calc_loss_8,0,112,456.31168058562474,0.0
on-policy,calc_loss_8,0,113,425.2357625311414,0.0
on-policy,calc_loss_8,0,114,285.0207373027135,0.0
on-policy,calc_loss_8,0,115,417.71111500282933,0.0
on-policy,calc_loss_8,0,116,186.37830933959188,0.0
on-policy,calc_loss_8,0,117,203.4262606111592,0.0
on-policy,calc_loss_8,0,118,641.6159393157905,0.0
on-policy,calc_loss_8,0,119,828.7594651096128,0.0
on-policy,calc_loss_8,0,120,223.88113615963042,0.0
on-policy,calc_loss_8,0,121,828.7802590388159,0.0
on-policy,calc_loss_8,0,122,234.0001035820084,0.0
on-policy,calc_loss_8,0,123,651.5407900417152,0.0
on-policy,calc_loss_8,0,124,233.80127355988523,0.0
on-policy,calc_loss_8,0,125,466.46014356337474,0.0
on-policy,calc_loss_8,0,126,475.68289513877477,0.0
on-policy,calc_loss_8,0,127,220.34061015956178,0.0
on-policy,calc_loss_8,0,128,530.6588147062272,0.0
on-policy,calc_loss_8,0,129,280.00983206590473,0.0
on-policy,calc_loss_8,0,130,552.4800596910948,0.0
on-policy,calc_loss_8,0,131,268.1844310040419,0.0
on-policy,calc_loss_8,0,132,204.6497000673761,0.0
on-policy,calc_loss_8,0,133,223.87856387477154,0.0
on-policy,calc_loss_8,0,134,418.17757069281726,0.0
on-policy,calc_loss_8,0,135,660.4976014265748,0.0
on-policy,calc_loss_8,0,136,271.0489252255881,0.0
on-policy,calc_loss_8,0,137,165.93693886943205,0.0
on-policy,calc_loss_8,0,138,573.6541928257859,0.0
on-policy,calc_loss_8,0,139,828.758125546657,0.0
on-policy,calc_loss_8,0,140,261.9499475484492,0.0
on-policy,calc_loss_8,0,141,828.7838914896221,0.0
on-policy,calc_loss_8,0,142,206.60571824036745,0.0
on-policy,calc_loss_8,0,143,239.60101775877175,0.0
on-policy,calc_loss_8,0,144,214.77587424221602,0.0
on-policy,calc_loss_8,0,145,828.7730257075219,0.0
on-policy,calc_loss_8,0,146,370.53931976097607,0.0
on-policy,calc_loss_8,0,147,270.868804040732,0.0
on-policy,calc_loss_8,0,148,828.779835957819,0.0
on-policy,calc_loss_8,0,149,197.8147603400032,0.0
on-policy,calc_loss_8,0,150,828.7602359539766,0.0
on-policy,calc_loss_8,0,151,204.5636027878197,0.0
on-policy,calc_loss_8,0,152,197.07955961556485,0.0
on-policy,calc_loss_8,0,153,244.8922115075747,0.0
on-policy,calc_loss_8,0,154,300.41164741657207,0.0
on-policy,calc_loss_8,0,155,399.6135504462048,0.0
on-policy,calc_loss_8,0,156,199.51870954635052,0.0
