mode,LossNum,run,iteration,cost,inner iteration
off-policy,calc_loss_2_off,0,0,246.02314155161403,
off-policy,calc_loss_2_off,0,1,554.691976813763,0.0
off-policy,calc_loss_2_off,0,2,820.3927425553762,0.0
off-policy,calc_loss_2_off,0,3,532.5123529565524,0.0
off-policy,calc_loss_2_off,0,4,268.3803283179126,0.0
off-policy,calc_loss_2_off,0,5,495.6184757299366,0.0
off-policy,calc_loss_2_off,0,6,233.22322075786192,0.0
off-policy,calc_loss_2_off,0,7,518.8963739596387,0.0
off-policy,calc_loss_2_off,0,8,150.95129922923797,0.0
off-policy,calc_loss_2_off,0,9,356.10008297318893,0.0
off-policy,calc_loss_2_off,0,10,180.60882967175058,0.0
off-policy,calc_loss_2_off,0,11,223.42254773149944,0.0
off-policy,calc_loss_2_off,0,12,638.892915248827,0.0
off-policy,calc_loss_2_off,0,13,186.7906726247078,0.0
off-policy,calc_loss_2_off,0,14,217.36062318960057,0.0
off-policy,calc_loss_2_off,0,15,135.8031804877086,0.0
off-policy,calc_loss_2_off,0,16,225.92655224715912,0.0
off-policy,calc_loss_2_off,0,17,513.5651183487585,0.0
off-policy,calc_loss_2_off,0,18,442.17485983263884,0.0
off-policy,calc_loss_2_off,0,19,135.8755665438313,0.0
off-policy,calc_loss_2_off,0,20,792.9439340530391,0.0
off-policy,calc_loss_2_off,0,21,304.60042848653154,0.0
off-policy,calc_loss_2_off,0,22,400.8593659243188,0.0
off-policy,calc_loss_2_off,0,23,828.7620562393482,0.0
off-policy,calc_loss_2_off,0,24,398.3805414927783,0.0
off-policy,calc_loss_2_off,0,25,149.6335105204883,0.0
off-policy,calc_loss_2_off,0,26,326.82966459316367,0.0
off-policy,calc_loss_2_off,0,27,518.6776797703392,0.0
off-policy,calc_loss_2_off,0,28,273.6886674573408,0.0
off-policy,calc_loss_2_off,0,29,775.9874790987681,0.0
off-policy,calc_loss_2_off,0,30,398.2635695317213,0.0
off-policy,calc_loss_2_off,0,31,370.185314727606,0.0
off-policy,calc_loss_2_off,0,32,556.3856826767869,0.0
off-policy,calc_loss_2_off,0,33,412.0148000464013,0.0
