mode,LossNum,run,iteration,cost,inner iteration
on-policy,calc_loss_2,0,0,246.01360269190548,
on-policy,calc_loss_2,0,1,828.7951527348569,0.0
on-policy,calc_loss_2,0,2,484.55130124207085,0.0
on-policy,calc_loss_2,0,3,553.3076918520019,0.0
on-policy,calc_loss_2,0,4,553.6487371857838,0.0
on-policy,calc_loss_2,0,5,419.6743995261365,0.0
on-policy,calc_loss_2,0,6,584.9024287863948,0.0
on-policy,calc_loss_2,0,7,574.3768470412255,0.0
on-policy,calc_loss_2,0,8,828.7750732899585,0.0
on-policy,calc_loss_2,0,9,382.2958875498133,0.0
on-policy,calc_loss_2,0,10,259.8298741884474,0.0
on-policy,calc_loss_2,0,11,828.7633585530571,0.0
on-policy,calc_loss_2,0,12,549.6924236437458,0.0
on-policy,calc_loss_2,0,13,256.37551056319734,0.0
on-policy,calc_loss_2,0,14,393.5965146183028,0.0
on-policy,calc_loss_2,0,15,477.0027681087572,0.0
on-policy,calc_loss_2,0,16,386.0449371271563,0.0
on-policy,calc_loss_2,0,17,489.65167610193066,0.0
on-policy,calc_loss_2,0,18,643.3760440722085,0.0
on-policy,calc_loss_2,0,19,286.31984519788773,0.0
on-policy,calc_loss_2,0,20,183.48874503022176,0.0
on-policy,calc_loss_2,0,21,270.29955075983685,0.0
on-policy,calc_loss_2,0,22,322.85890869328153,0.0
on-policy,calc_loss_2,0,23,138.81310804176846,0.0
on-policy,calc_loss_2,0,24,238.5891358382498,0.0
on-policy,calc_loss_2,0,25,223.6168416848455,0.0
on-policy,calc_loss_2,0,26,340.1203951080972,0.0
on-policy,calc_loss_2,0,27,828.7763796329414,0.0
on-policy,calc_loss_2,0,28,375.19969982071024,0.0
on-policy,calc_loss_2,0,29,362.7398417681365,0.0
on-policy,calc_loss_2,0,30,286.78929788962256,0.0
on-policy,calc_loss_2,0,31,273.97328835840386,0.0
on-policy,calc_loss_2,0,32,275.2219512898611,0.0
on-policy,calc_loss_2,0,33,549.2575277922825,0.0
on-policy,calc_loss_2,0,34,828.7839795632913,0.0
on-policy,calc_loss_2,0,35,222.21638706372534,0.0
on-policy,calc_loss_2,0,36,316.67284962285356,0.0
on-policy,calc_loss_2,0,37,278.16850575103103,0.0
on-policy,calc_loss_2,0,38,460.2445310313574,0.0
on-policy,calc_loss_2,0,39,290.54256499548467,0.0
on-policy,calc_loss_2,0,40,324.34798356858107,0.0
on-policy,calc_loss_2,0,41,828.7661916888593,0.0
on-policy,calc_loss_2,0,42,287.4058328116498,0.0
on-policy,calc_loss_2,0,43,534.42142508275,0.0
on-policy,calc_loss_2,0,44,828.7647943669348,0.0
on-policy,calc_loss_2,0,45,635.6957504053915,0.0
on-policy,calc_loss_2,0,46,272.98314114290014,0.0
on-policy,calc_loss_2,0,47,284.1070002163756,0.0
on-policy,calc_loss_2,0,48,828.7718546439297,0.0
on-policy,calc_loss_2,0,49,559.6252105052165,0.0
on-policy,calc_loss_2,0,50,423.955700896878,0.0
on-policy,calc_loss_2,0,51,262.5412787302903,0.0
on-policy,calc_loss_2,0,52,292.1114275978946,0.0
on-policy,calc_loss_2,0,53,598.78601483666,0.0
on-policy,calc_loss_2,0,54,290.98671157193206,0.0
on-policy,calc_loss_2,0,55,289.06344342078387,0.0
on-policy,calc_loss_2,0,56,315.43866798661526,0.0
on-policy,calc_loss_2,0,57,212.50197868012842,0.0
on-policy,calc_loss_2,0,58,376.61590545954743,0.0
on-policy,calc_loss_2,0,59,281.25140841195446,0.0
on-policy,calc_loss_2,0,60,282.2093289930242,0.0
on-policy,calc_loss_2,0,61,517.9258561386881,0.0
on-policy,calc_loss_2,0,62,277.9602423166625,0.0
on-policy,calc_loss_2,0,63,278.51568239519764,0.0
on-policy,calc_loss_2,0,64,539.8586034325991,0.0
on-policy,calc_loss_2,0,65,274.5686276883421,0.0
on-policy,calc_loss_2,0,66,826.6125019543157,0.0
on-policy,calc_loss_2,0,67,321.4598165450726,0.0
on-policy,calc_loss_2,0,68,514.2640790477683,0.0
on-policy,calc_loss_2,0,69,291.76139879603886,0.0
on-policy,calc_loss_2,0,70,313.6636435843984,0.0
on-policy,calc_loss_2,0,71,400.48748609026296,0.0
on-policy,calc_loss_2,0,72,287.04946762813034,0.0
on-policy,calc_loss_2,0,73,375.8496624544853,0.0
on-policy,calc_loss_2,0,74,273.8379657566482,0.0
on-policy,calc_loss_2,0,75,650.4563749100147,0.0
on-policy,calc_loss_2,0,76,828.7668359982458,0.0
on-policy,calc_loss_2,0,77,284.924316189242,0.0
on-policy,calc_loss_2,0,78,293.4028954633349,0.0
on-policy,calc_loss_2,0,79,520.0192210847348,0.0
on-policy,calc_loss_2,0,80,278.80603136339334,0.0
on-policy,calc_loss_2,0,81,536.7767832186667,0.0
on-policy,calc_loss_2,0,82,278.5230101697822,0.0
on-policy,calc_loss_2,0,83,828.7862315435387,0.0
on-policy,calc_loss_2,0,84,828.7678257045601,0.0
on-policy,calc_loss_2,0,85,555.6824626641388,0.0
on-policy,calc_loss_2,0,86,517.6915665238014,0.0
on-policy,calc_loss_2,0,87,526.3337296137795,0.0
on-policy,calc_loss_2,0,88,316.6641088106162,0.0
on-policy,calc_loss_2,0,89,315.74833533425414,0.0
on-policy,calc_loss_2,0,90,249.77775951956977,0.0
on-policy,calc_loss_2,0,91,480.46180573964267,0.0
on-policy,calc_loss_2,0,92,264.55750954444545,0.0
on-policy,calc_loss_2,0,93,281.082138259384,0.0
on-policy,calc_loss_2,0,94,284.42835018670075,0.0
on-policy,calc_loss_2,0,95,496.7918302189981,0.0
on-policy,calc_loss_2,0,96,558.9616229227217,0.0
on-policy,calc_loss_2,0,97,540.587499792868,0.0
on-policy,calc_loss_2,0,98,255.32979691179253,0.0
on-policy,calc_loss_2,0,99,305.82373466716115,0.0
on-policy,calc_loss_2,0,100,828.7686325861437,0.0
on-policy,calc_loss_2,0,101,301.466651388548,0.0
on-policy,calc_loss_2,0,102,445.4622905810306,0.0
on-policy,calc_loss_2,0,103,762.0303726166958,0.0
on-policy,calc_loss_2,0,104,275.82564222002867,0.0
on-policy,calc_loss_2,0,105,505.1516154401305,0.0
on-policy,calc_loss_2,0,106,564.3993932670713,0.0
on-policy,calc_loss_2,0,107,292.86879653662135,0.0
on-policy,calc_loss_2,0,108,390.66612541703,0.0
on-policy,calc_loss_2,0,109,828.795100932219,0.0
on-policy,calc_loss_2,0,110,409.84124788293366,0.0
on-policy,calc_loss_2,0,111,701.7560574689933,0.0
on-policy,calc_loss_2,0,112,292.76284427952754,0.0
on-policy,calc_loss_2,0,113,607.3994209539904,0.0
on-policy,calc_loss_2,0,114,565.7772229826271,0.0
on-policy,calc_loss_2,0,115,233.50008402767853,0.0
on-policy,calc_loss_2,0,116,554.9875857090427,0.0
on-policy,calc_loss_2,0,117,288.93987696608383,0.0
on-policy,calc_loss_2,0,118,519.4513004866784,0.0
on-policy,calc_loss_2,0,119,358.26003781358503,0.0
