mode,LossNum,run,iteration,cost,inner iteration
off-policy,calc_loss_1_off,0,0,246.0172803604602,
off-policy,calc_loss_1_off,0,1,825.405350498786,0.0
off-policy,calc_loss_1_off,0,2,176.22525985355097,0.0
off-policy,calc_loss_1_off,0,3,357.9669073715141,0.0
off-policy,calc_loss_1_off,0,4,429.92206917763855,0.0
off-policy,calc_loss_1_off,0,5,546.8350963275418,0.0
off-policy,calc_loss_1_off,0,6,427.77683281105493,0.0
off-policy,calc_loss_1_off,0,7,512.8250023256809,0.0
off-policy,calc_loss_1_off,0,8,514.788832586246,0.0
off-policy,calc_loss_1_off,0,9,353.43246921418165,0.0
off-policy,calc_loss_1_off,0,10,198.22505238196626,0.0
off-policy,calc_loss_1_off,0,11,828.7616350929305,0.0
off-policy,calc_loss_1_off,0,12,828.7767963272656,0.0
off-policy,calc_loss_1_off,0,13,176.47909487794027,0.0
off-policy,calc_loss_1_off,0,14,813.0592145003649,0.0
off-policy,calc_loss_1_off,0,15,316.1928315961981,0.0
off-policy,calc_loss_1_off,0,16,460.81526480099654,0.0
off-policy,calc_loss_1_off,0,17,300.87908898297917,0.0
off-policy,calc_loss_1_off,0,18,209.53976313332166,0.0
off-policy,calc_loss_1_off,0,19,233.71628177066876,0.0
off-policy,calc_loss_1_off,0,20,186.10038289079742,0.0
off-policy,calc_loss_1_off,0,21,819.1093594470149,0.0
off-policy,calc_loss_1_off,0,22,364.21934080962745,0.0
off-policy,calc_loss_1_off,0,23,351.2440179631669,0.0
off-policy,calc_loss_1_off,0,24,818.5334689438236,0.0
off-policy,calc_loss_1_off,0,25,371.53071776635096,0.0
off-policy,calc_loss_1_off,0,26,339.47520083598766,0.0
off-policy,calc_loss_1_off,0,27,791.5698792642934,0.0
off-policy,calc_loss_1_off,0,28,828.7806362990549,0.0
off-policy,calc_loss_1_off,0,29,224.52262524606823,0.0
off-policy,calc_loss_1_off,0,30,828.7694692717225,0.0
off-policy,calc_loss_1_off,0,31,349.4559949359039,0.0
off-policy,calc_loss_1_off,0,32,264.5137617455491,0.0
off-policy,calc_loss_1_off,0,33,482.56377895700587,0.0
off-policy,calc_loss_1_off,0,34,176.04686277808494,0.0
off-policy,calc_loss_1_off,0,35,307.3709132726788,0.0
off-policy,calc_loss_1_off,0,36,223.77408989543497,0.0
off-policy,calc_loss_1_off,0,37,192.11626472728523,0.0
off-policy,calc_loss_1_off,0,38,204.33134339973287,0.0
off-policy,calc_loss_1_off,0,39,217.77503180834424,0.0
off-policy,calc_loss_1_off,0,40,823.240114449879,0.0
off-policy,calc_loss_1_off,0,41,328.0688968133362,0.0
off-policy,calc_loss_1_off,0,42,450.0549535273663,0.0
off-policy,calc_loss_1_off,0,43,584.8167793155031,0.0
off-policy,calc_loss_1_off,0,44,223.92859304339845,0.0
off-policy,calc_loss_1_off,0,45,248.8766809272718,0.0
off-policy,calc_loss_1_off,0,46,393.35586018025026,0.0
off-policy,calc_loss_1_off,0,47,828.7740094541628,0.0
off-policy,calc_loss_1_off,0,48,227.05813302573515,0.0
off-policy,calc_loss_1_off,0,49,661.0768798535971,0.0
off-policy,calc_loss_1_off,0,50,379.5388188383456,0.0
off-policy,calc_loss_1_off,0,51,825.7462536657565,0.0
off-policy,calc_loss_1_off,0,52,314.22015423809614,0.0
off-policy,calc_loss_1_off,0,53,232.45144417504008,0.0
off-policy,calc_loss_1_off,0,54,500.7641962793288,0.0
off-policy,calc_loss_1_off,0,55,227.95591499946283,0.0
off-policy,calc_loss_1_off,0,56,218.79054566905683,0.0
off-policy,calc_loss_1_off,0,57,317.9536505746765,0.0
off-policy,calc_loss_1_off,0,58,411.15613009529653,0.0
off-policy,calc_loss_1_off,0,59,552.8710899015826,0.0
off-policy,calc_loss_1_off,0,60,642.8398354911199,0.0
off-policy,calc_loss_1_off,0,61,228.42294682794898,0.0
off-policy,calc_loss_1_off,0,62,209.72981857774082,0.0
off-policy,calc_loss_1_off,0,63,520.0697223467666,0.0
off-policy,calc_loss_1_off,0,64,274.41323667459545,0.0
off-policy,calc_loss_1_off,0,65,350.74185533062126,0.0
off-policy,calc_loss_1_off,0,66,812.5515142192139,0.0
off-policy,calc_loss_1_off,0,67,828.771548555153,0.0
off-policy,calc_loss_1_off,0,68,191.19128203743966,0.0
off-policy,calc_loss_1_off,0,69,582.8412524139922,0.0
off-policy,calc_loss_1_off,0,70,217.9551592245833,0.0
off-policy,calc_loss_1_off,0,71,371.35877798994215,0.0
off-policy,calc_loss_1_off,0,72,821.0354120354162,0.0
off-policy,calc_loss_1_off,0,73,229.38999910181104,0.0
off-policy,calc_loss_1_off,0,74,564.9784200722399,0.0
off-policy,calc_loss_1_off,0,75,442.2438874390816,0.0
off-policy,calc_loss_1_off,0,76,828.7671116965566,0.0
off-policy,calc_loss_1_off,0,77,438.2692846044949,0.0
off-policy,calc_loss_1_off,0,78,530.2043676939351,0.0
off-policy,calc_loss_1_off,0,79,353.20001734779964,0.0
off-policy,calc_loss_1_off,0,80,582.2490699596233,0.0
off-policy,calc_loss_1_off,0,81,329.22021105373926,0.0
off-policy,calc_loss_1_off,0,82,476.4590345293363,0.0
off-policy,calc_loss_1_off,0,83,193.60761957449014,0.0
off-policy,calc_loss_1_off,0,84,322.7577825821276,0.0
off-policy,calc_loss_1_off,0,85,564.5518088440772,0.0
off-policy,calc_loss_1_off,0,86,254.22599546435023,0.0
off-policy,calc_loss_1_off,0,87,828.7646095092647,0.0
off-policy,calc_loss_1_off,0,88,482.4155099585819,0.0
off-policy,calc_loss_1_off,0,89,488.68864615123135,0.0
off-policy,calc_loss_1_off,0,90,272.8957056640736,0.0
off-policy,calc_loss_1_off,0,91,828.7959546326384,0.0
off-policy,calc_loss_1_off,0,92,293.93145339957914,0.0
off-policy,calc_loss_1_off,0,93,224.65284689094094,0.0
off-policy,calc_loss_1_off,0,94,196.13907928841707,0.0
off-policy,calc_loss_1_off,0,95,244.0092908196334,0.0
off-policy,calc_loss_1_off,0,96,227.73744170507075,0.0
off-policy,calc_loss_1_off,0,97,828.7568686249897,0.0
off-policy,calc_loss_1_off,0,98,255.9191629444455,0.0
off-policy,calc_loss_1_off,0,99,340.7479682683022,0.0
off-policy,calc_loss_1_off,0,100,235.4379713024113,0.0
off-policy,calc_loss_1_off,0,101,825.3557123384716,0.0
off-policy,calc_loss_1_off,0,102,380.03853466834784,0.0
off-policy,calc_loss_1_off,0,103,296.82843828702886,0.0
off-policy,calc_loss_1_off,0,104,435.5611367653341,0.0
off-policy,calc_loss_1_off,0,105,268.9566006626285,0.0
off-policy,calc_loss_1_off,0,106,514.4228163131962,0.0
off-policy,calc_loss_1_off,0,107,621.8587734078131,0.0
off-policy,calc_loss_1_off,0,108,410.9408403202056,0.0
off-policy,calc_loss_1_off,0,109,242.69750186680747,0.0
off-policy,calc_loss_1_off,0,110,279.62081597160164,0.0
off-policy,calc_loss_1_off,0,111,329.86515071596295,0.0
off-policy,calc_loss_1_off,0,112,455.8308433814044,0.0
off-policy,calc_loss_1_off,0,113,233.94372735802767,0.0
off-policy,calc_loss_1_off,0,114,319.3672856230485,0.0
off-policy,calc_loss_1_off,0,115,159.2333657848341,0.0
off-policy,calc_loss_1_off,0,116,292.3951814581248,0.0
off-policy,calc_loss_1_off,0,117,157.73044170942913,0.0
off-policy,calc_loss_1_off,0,118,205.9600064198709,0.0
off-policy,calc_loss_1_off,0,119,452.5311587732651,0.0
off-policy,calc_loss_1_off,0,120,828.7839066951973,0.0
off-policy,calc_loss_1_off,0,121,357.6053977473291,0.0
off-policy,calc_loss_1_off,0,122,828.761060325605,0.0
off-policy,calc_loss_1_off,0,123,633.2687743165004,0.0
off-policy,calc_loss_1_off,0,124,672.2983126753554,0.0
off-policy,calc_loss_1_off,0,125,368.44956031957656,0.0
off-policy,calc_loss_1_off,0,126,337.9172845498792,0.0
off-policy,calc_loss_1_off,0,127,234.82751775140807,0.0
off-policy,calc_loss_1_off,0,128,828.1208204902258,0.0
off-policy,calc_loss_1_off,0,129,392.32539938536337,0.0
off-policy,calc_loss_1_off,0,130,366.6634715726049,0.0
off-policy,calc_loss_1_off,0,131,194.47866717047737,0.0
off-policy,calc_loss_1_off,0,132,340.17002653022223,0.0
off-policy,calc_loss_1_off,0,133,263.54998158872297,0.0
off-policy,calc_loss_1_off,0,134,193.65995590615137,0.0
off-policy,calc_loss_1_off,0,135,151.08619063074602,0.0
off-policy,calc_loss_1_off,0,136,170.41067775065937,0.0
off-policy,calc_loss_1_off,0,137,174.82672867694725,0.0
off-policy,calc_loss_1_off,0,138,130.06845021011782,0.0
off-policy,calc_loss_1_off,0,139,542.0007377664908,0.0
off-policy,calc_loss_1_off,0,140,456.8793818250178,0.0
off-policy,calc_loss_1_off,0,141,452.1960557451275,0.0
off-policy,calc_loss_1_off,0,142,744.5755224272882,0.0
off-policy,calc_loss_1_off,0,143,820.8100228995633,0.0
off-policy,calc_loss_1_off,0,144,236.3340698225876,0.0
off-policy,calc_loss_1_off,0,145,219.2871301301384,0.0
off-policy,calc_loss_1_off,0,146,634.5359155323254,0.0
off-policy,calc_loss_1_off,0,147,538.3428031486471,0.0
off-policy,calc_loss_1_off,0,148,371.53961373774973,0.0
off-policy,calc_loss_1_off,0,149,513.3759568289927,0.0
off-policy,calc_loss_1_off,0,150,270.78504114524515,0.0
off-policy,calc_loss_1_off,0,151,678.014164777045,0.0
off-policy,calc_loss_1_off,0,152,662.029080600495,0.0
off-policy,calc_loss_1_off,0,153,200.115883219588,0.0
off-policy,calc_loss_1_off,0,154,373.03639268791505,0.0
off-policy,calc_loss_1_off,0,155,229.37079281918508,0.0
off-policy,calc_loss_1_off,0,156,827.4386949614657,0.0
off-policy,calc_loss_1_off,0,157,316.6769985244375,0.0
off-policy,calc_loss_1_off,0,158,532.0931008652864,0.0
off-policy,calc_loss_1_off,0,159,226.10138574790219,0.0
off-policy,calc_loss_1_off,0,160,398.56193801722986,0.0
off-policy,calc_loss_1_off,0,161,322.3449995396202,0.0
off-policy,calc_loss_1_off,0,162,173.87912702420604,0.0
off-policy,calc_loss_1_off,0,163,604.2005136742611,0.0
off-policy,calc_loss_1_off,0,164,475.8022295416752,0.0
off-policy,calc_loss_1_off,0,165,267.225800947039,0.0
off-policy,calc_loss_1_off,0,166,259.4481351905731,0.0
off-policy,calc_loss_1_off,0,167,318.0108868712757,0.0
off-policy,calc_loss_1_off,0,168,652.1629668731777,0.0
off-policy,calc_loss_1_off,0,169,351.485162173481,0.0
off-policy,calc_loss_1_off,0,170,193.75053754821545,0.0
off-policy,calc_loss_1_off,0,171,227.35671862593776,0.0
off-policy,calc_loss_1_off,0,172,370.2776746575947,0.0
off-policy,calc_loss_1_off,0,173,237.71026177353423,0.0
off-policy,calc_loss_1_off,0,174,185.64209654949454,0.0
off-policy,calc_loss_1_off,0,175,789.905383601951,0.0
off-policy,calc_loss_1_off,0,176,257.08941191851807,0.0
off-policy,calc_loss_1_off,0,177,347.43623272312726,0.0
off-policy,calc_loss_1_off,0,178,215.56916934431135,0.0
off-policy,calc_loss_1_off,0,179,176.2138379115601,0.0
off-policy,calc_loss_1_off,0,180,466.20590883543906,0.0
off-policy,calc_loss_1_off,0,181,227.71878814953638,0.0
off-policy,calc_loss_1_off,0,182,544.334756494659,0.0
off-policy,calc_loss_1_off,0,183,172.12354345746536,0.0
off-policy,calc_loss_1_off,0,184,215.13381863593546,0.0
